,mt,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,n_cells,highly_variable,means,dispersions,dispersions_norm
Pkp3,False,1170,0.25362080315997365,80.74391046741277,1541,1170,True,0.27358943017935483,0.6379777775246035,0.6259679
Sct,False,68,0.031599736668861095,98.88084265964451,192,68,True,0.031022358209297284,2.110228016573706,5.796633
Ctsd,False,5108,3.6579986833443057,15.931533903884132,22226,5108,True,1.7396098028422171,1.7750852915079363,0.76111937
Tnni2,False,250,0.05332455562870309,95.88545095457538,324,250,True,0.05329244689335037,0.7668694865693041,1.0786463
Tspan32,False,1805,0.46938775510204084,70.29295589203424,2852,1805,True,0.4788288643761383,0.9745318589727933,1.0046427
Cd81,False,1075,0.45704410796576694,82.30743910467413,2777,1075,True,0.38356875999443696,1.4123296246013917,2.276408
Kcnq1ot1,False,1717,0.4682356813693219,71.7412771560237,2845,1717,True,0.45816826308410225,0.947037709886277,0.9247746
Tnfrsf23,False,158,0.02814351547070441,97.39960500329164,171,158,True,0.04264056325037252,0.6983170247503344,0.83788437
Ccnd1,False,219,0.1313364055299539,96.39565503620803,798,219,True,0.12993368007207087,1.9462247063987417,5.2206397
Akap12,False,87,0.015799868334430547,98.56813693219223,96,87,True,0.022111843566983688,0.6313792548095023,0.60279334
Fbxo5,False,332,0.11175115207373272,94.5358788676761,679,332,True,0.0763817464641177,0.703501667115615,0.8560932
Rab32,False,1230,0.31056616194865044,79.75641869651086,1887,1230,True,0.29911835458726616,0.7652086057629816,1.0728132
B230208H11Rik,False,399,0.086899275839368,93.4331797235023,528,399,True,0.10349506944820804,0.8405063215796831,1.3372649
Stx11,False,1500,0.4075049374588545,75.31270572745227,2476,1500,True,0.4481123626423754,1.1314407473851706,1.4604497
Fuca2,False,1225,0.3008558262014483,79.83870967741935,1828,1225,True,0.26742701679011077,0.6038112565027002,0.50597227
Hivep2,False,774,0.15009874917709018,87.26135615536536,912,774,True,0.18241262608542247,0.6425575550626019,0.6420525
Myb,False,344,0.07801184990125082,94.33838051349572,474,344,True,0.08927602410891669,0.9985059880507737,1.8921728
E030030I06Rik,False,662,0.12129690585911784,89.1046741277156,737,662,True,0.1558206428366139,0.6299760663716337,0.5978652
Slc2a12,False,64,0.010697827518104016,98.9466754443713,65,64,True,0.014459264415818258,0.6379065656012917,0.6257178
Samd3,False,889,0.21050032916392364,85.36866359447004,1279,889,True,0.22177430106399115,0.7036784638496358,0.8567142
Themis,False,995,0.20803159973666885,83.62409479921,1264,995,True,0.23703574429897664,0.6258407905673167,0.5833418
Ncoa7,False,726,0.14795918367346939,88.0513495720869,899,726,True,0.14972966884635283,0.6533776395305017,0.6800535
Fam26f,False,1430,0.4264318630678078,76.46477946017116,2591,1430,True,0.34451085966159334,0.8020197309507506,0.5035097
Marcks,False,2195,1.1050032916392363,63.87425938117182,6714,2195,True,0.7928427078485033,1.5050259650148572,1.4750009
Ccdc162,False,132,0.027156023699802502,97.8275181040158,165,132,True,0.02946621353346148,0.6160699017091061,0.54902565
Sesn1,False,806,0.15470704410796576,86.73469387755102,940,806,True,0.18381970802650055,0.693845605794793,0.82218033
Cd24a,False,2255,1.120309414088216,62.88676761026992,6807,2255,True,0.9159418525140836,1.610365077400772,1.6913396
Prdm1,False,170,0.03620803159973667,97.20210664911126,220,170,True,0.039044184289833694,0.7860961206391145,1.1461718
Lilr4b,False,1599,0.4682356813693219,73.68334430546413,2845,1599,True,0.4986665341882596,1.1543140883249399,1.5268948
Lilrb4a,False,2314,0.9186965108624094,61.915734035549704,5582,2314,True,0.7797277983394525,1.3389756695192085,1.1339774
Man1a,False,1716,0.40569453587886767,71.7577353522054,2465,1716,True,0.4062562763375721,0.8029829516875207,0.5063077
Tbc1d32,False,74,0.014154048716260697,98.78209348255432,86,74,True,0.013520647879665705,0.817992087290028,1.2581931
Pkib,False,753,0.22481895984200131,87.60697827518104,1366,753,True,0.23153226990099438,1.1994126779942407,2.5977738
Smpdl3a,False,3460,1.6792297564186964,43.05464121132324,10203,3460,True,1.044094924633128,1.404935721826688,0.61091703
Chst3,False,180,0.03489137590520079,97.03752468729428,212,180,True,0.0497119256156501,0.7910818994348275,1.1636822
Psap,False,5167,9.496379196840026,14.960500329163928,57700,5167,True,2.2117632093821253,3.053168596206608,1.0940942
Prf1,False,196,0.03489137590520079,96.7741935483871,212,196,True,0.046694931685014464,0.6421562818816552,0.6406432
Hk1os,False,147,0.027156023699802502,97.58064516129032,165,147,True,0.03297803145394616,0.6464305077289703,0.6556546
Srgn,False,5784,7.100888742593812,4.805793285055959,43145,5784,True,2.4273869456580606,2.5523666746468954,0.5708316
Reep3,False,1346,0.29526003949967083,77.84726793943383,1794,1346,True,0.3059474054750287,0.6855324475458143,0.79298383
Egr2,False,63,0.017939433838051348,98.963133640553,109,63,True,0.022684959845433002,1.484336046058553,3.5984483
Cdk1,False,347,0.16129032258064516,94.28900592495062,980,347,True,0.08556528685599991,0.832400207555134,1.3087956
Upb1,False,189,0.08064516129032258,96.88940092165899,490,189,True,0.08423822288933669,1.5485772524373902,3.8240688
Ggt1,False,687,0.162936142198815,88.69321922317313,990,687,True,0.19666805096990292,0.8940835032821723,1.5254325
Ggt5,False,686,0.13462804476629361,88.70967741935483,818,686,True,0.18687684374896613,0.7822770462163816,1.1327589
Derl3,False,131,0.09068466096115865,97.8439763001975,551,131,True,0.0833470433663839,2.7227714603715487,7.947936
Chchd10,False,1209,0.3518762343647136,80.10204081632652,2138,1209,True,0.3710956182065441,1.3486516374760436,2.0914288
Vpreb3,False,513,0.19634628044766295,91.55694535878868,1193,513,True,0.2686492692958222,2.106486744739889,5.783493
Trpm2,False,556,0.10944700460829493,90.84924292297563,665,556,True,0.13001537978183883,0.6850428233929085,0.79126424
Icosl,False,396,0.07570770243581304,93.4825543120474,460,396,True,0.10625387128468718,0.9172413097469247,1.6067646
Cstb,False,3540,1.8219223173140224,41.737985516787354,11070,3540,True,1.0637846554874844,1.5502503179061553,0.84494853
Gzmm,False,688,0.3181369321922317,88.67676102699144,1933,688,True,0.2947984958622195,1.7082667143472028,4.3849115
Palm,False,434,0.08821593153390389,92.85714285714286,536,434,True,0.09128966027223871,0.6079558133758249,0.52052826
Prtn3,False,367,0.3778801843317972,93.95984200131664,2296,367,True,0.13057765361164117,2.580397965305256,7.4479084
Elane,False,137,0.2271231073074391,97.7452271231073,1380,137,True,0.059843409892581946,3.4073030444481343,10.352068
Gadd45b,False,928,0.20457537853851218,84.72679394338381,1243,928,True,0.2281752659045905,0.8743578265178539,1.4561542
Ckap4,False,803,0.2534562211981567,86.78406846609612,1540,803,True,0.21897377155542533,0.9690759799598004,1.7888123
Hsp90b1,False,3748,2.8345951283739304,38.314680710994075,17223,3748,True,1.2650020227755985,3.204574703919226,2.5702271
Igf1,False,94,0.04048716260697827,98.45292955892035,246,94,True,0.03395834292310124,1.4266644084134692,3.3959007
Spic,False,490,0.3074391046741277,91.93548387096774,1868,490,True,0.1988636180318762,1.7884440334033802,4.6665006
Socs2,False,41,0.009710335747202106,99.32521395655036,59,41,True,0.013276966700960976,1.5155604764204826,3.708111
Nudt4,False,1938,0.5783410138248848,68.10401579986834,3514,1938,True,0.6090572966746589,1.3064940729583325,1.9689647
4732465J04Rik,False,153,0.028637261356155366,97.48189598420012,174,153,True,0.04814428850097658,0.9427880298114616,1.6964867
Eea1,False,442,0.08936800526662278,92.72547728768927,543,442,True,0.08407040414821776,0.6042251031772612,0.5074257
Dusp6,False,1477,0.4111257406188282,75.69124423963135,2498,1477,True,0.379706397750436,0.8460060372144822,0.63128614
Kcnmb4,False,62,0.011026991441737986,98.9795918367347,67,62,True,0.015441084133404642,0.6338732854037599,0.6115526
Gns,False,911,0.21988150098749176,85.00658327847268,1336,911,True,0.20120785574594197,0.6587773818401343,0.6990178
Rassf3,False,1009,0.20161290322580644,83.39368005266623,1225,1009,True,0.23542210802311964,0.6835065114835445,0.7858686
Lrp1,False,727,0.2761685319289006,88.0348913759052,1678,727,True,0.19581473834614233,1.0573331624389548,2.0987787
Nab2,False,481,0.09660961158657011,92.08360763660302,587,481,True,0.1129530554384858,0.754854321623225,1.036448
Cd63,False,845,0.33212639894667545,86.09282422646478,2018,845,True,0.2938353991702256,1.3549257589012258,3.1439486
A430078G23Rik,False,929,0.17511520737327188,84.71033574720211,1064,929,True,0.22276275376799776,0.6044579608707614,0.50824356
Retn,False,360,0.07307439104674128,94.07504937458854,444,360,True,0.1168011855833989,1.0547888739790872,2.089843
Mcemp1,False,3301,3.197004608294931,45.6714944042133,19425,3301,True,1.783108043682915,2.7123447159930043,2.0294433
Fcor,False,178,0.044437129690585914,97.07044107965767,270,178,True,0.03629078430191801,0.6301974089037581,0.5986426
Fcer2a,False,309,0.08245556287030942,94.91441737985517,501,309,True,0.1356343135312157,1.4962082731722717,3.6401446
Cd209a,False,97,0.05019749835418038,98.40355497037525,305,97,True,0.05420267384226312,2.0560605943292085,5.6063924
Cd209d,False,126,0.0781764318630678,97.92626728110599,475,126,True,0.08619425635311848,2.310893882511514,6.501388
Cers4,False,532,0.097926267281106,91.24423963133641,595,532,True,0.12975876664819813,0.672655111403929,0.74775755
Tnfsf13b,False,199,0.03554970375246873,96.724818959842,216,199,True,0.05604160872558808,0.8023291779008406,1.2031837
Irs2,False,217,0.03917050691244239,96.42857142857143,238,217,True,0.05013138453224692,0.6047331034709429,0.5092099
Rab20,False,844,0.18186306780776826,86.10928242264649,1105,844,True,0.20241699940112381,0.7308524322222992,0.9521514
Atp11a,False,477,0.08755760368663594,92.14944042132981,532,477,True,0.10819325072092345,0.6212060926731023,0.56706434
F10,False,405,0.13956550362080317,93.33443054641212,848,405,True,0.10099383336032834,0.8842089127774095,1.4907521
Lamp1,False,3447,2.041310072416063,43.26859776168532,12403,3447,True,1.034550381662773,1.3562740156517896,0.5325466
Gas6,False,53,0.01925608953258723,99.12771560236997,117,53,True,0.012870379414629714,0.8854092649179978,1.4949678
Gm7676,False,363,0.06895984200131666,94.02567478604344,419,363,True,0.0944047198094021,0.779180447993795,1.1218834
Rab11fip1,False,683,0.12705727452271232,88.75905200789992,772,683,True,0.16958309701915486,0.7111750286007155,0.8830427
Eif4ebp1,False,2847,1.2093482554312047,53.143515470704415,7348,2847,True,0.9751478010995477,1.5009571706601796,0.7655611
Rnf122,False,324,0.06352863726135616,94.66754443712969,386,324,True,0.07638315562931539,0.6062673427419233,0.51459825
Gsr,False,3478,2.9381171823568137,42.75839368005266,17852,3478,True,1.5286324217684533,2.0130291425881577,1.0372398
Rbpms,False,345,0.07192231731402238,94.32192231731402,437,345,True,0.0804923113706654,0.6517495340407049,0.6743355
Gm29243,False,663,0.13791968400263332,89.08821593153391,838,663,True,0.15911064262166494,0.6775116492170177,0.76481414
Ppp1r3b,False,425,0.08294930875576037,93.00526662277815,504,425,True,0.12232581464605666,0.8881147221261333,1.5044696
Lonrf1,False,300,0.055299539170506916,95.06254114549046,336,300,True,0.07897834729667284,0.7343147643761829,0.96431136
Msr1,False,684,0.3540157998683344,88.74259381171824,2151,684,True,0.22179005100220425,1.1745159764082396,2.5103345
Mtus1,False,1157,0.29098090849242925,80.95786701777486,1768,1157,True,0.34294271979302077,1.0259023789049417,1.1538697
Asah1,False,1705,0.7081961816984859,71.9387755102041,4303,1705,True,0.5023670281551517,1.0249431682819674,1.1510834
Ankrd37,False,468,0.08640552995391705,92.2975641869651,525,468,True,0.11328516586386068,0.6724227298950887,0.74694145
Spcs3,False,1346,0.3434825543120474,77.84726793943383,2087,1346,True,0.286585310381073,0.6811997768924144,0.7777671
Hpgd,False,265,0.11076366030283082,95.6385780118499,673,265,True,0.08827956551758157,1.3268380707156746,3.0453024
Scrg1,False,298,0.0587557603686636,95.09545753785386,357,298,True,0.08337367530250674,0.7906429595795853,1.1621407
Hmgb2,False,4905,6.231731402238315,19.27254772876893,37864,4905,True,1.9175625119998774,2.451550143091075,0.6883906
Ddx60,False,861,0.17544437129690585,85.82949308755761,1066,861,True,0.20862668393832434,0.7459072306807446,1.005025
Klhl2,False,688,0.12853851217906517,88.67676102699144,781,688,True,0.1674334909017168,0.7319920597188831,0.95615387
March1,False,1016,0.23452929558920343,83.27847267939434,1425,1016,True,0.24000242467303354,0.7201901576872813,0.9147046
Lpl,False,369,0.19700460829493088,93.92692560895325,1197,369,True,0.11905424339341839,1.7537620373519853,4.544695
Lrrc25,False,1427,0.4901250822909809,76.51415404871626,2978,1427,True,0.40894016449615916,0.9438762299540647,0.91559076
Ifi30,False,2136,2.0172811059907834,64.84529295589203,12257,2136,True,0.9536243782097042,1.950543045582768,1.4896264
Bst2,False,4430,3.9611586570111914,27.090190915075706,24068,4430,True,1.658715097747694,2.6856782643709094,1.9933575
Fam129c,False,179,0.03604344963791968,97.05398288347598,219,179,True,0.04525914575056349,0.7484736954966345,1.0140387
Cyp4f18,False,2129,0.8268597761685319,64.96050032916392,5024,2129,True,0.7217181085077036,1.3646332376708643,1.1866713
Gm10282,False,729,0.20457537853851218,88.00197498354181,1243,729,True,0.1674533885683139,0.6704031500286608,0.7398485
1700030K09Rik,False,180,0.03341013824884793,97.03752468729428,203,180,True,0.04557607432774313,0.7277808753528255,0.9413638
Tmem38a,False,165,0.02880184331797235,97.28439763001975,175,165,True,0.04050684404861667,0.7051556957626469,0.8619023
Hmox1,False,1302,0.8219223173140224,78.57142857142857,4994,1302,True,0.5149380825492004,3.1047852568974976,7.1928477
Mcm5,False,813,0.29542462146148785,86.61948650427914,1795,813,True,0.1948960138496008,0.7196083399866579,0.9126612
Il15,False,590,0.1175115207373272,90.28966425279789,714,590,True,0.14979189982576488,0.7926320082214486,1.1691264
Asf1b,False,495,0.19190256747860435,91.85319289005925,1166,495,True,0.11633229088487806,0.7334742764559448,0.9613595
Il27ra,False,1061,0.21790651744568795,82.5378538512179,1324,1061,True,0.253872093237672,0.6065042265636085,0.5154302
Podnl1,False,139,0.026333113890717578,97.71231073074391,160,139,True,0.03438293979682117,0.6753439091634628,0.75720084
Lyl1,False,1003,0.2578999341672153,83.49242922975641,1567,1003,True,0.25410877512397917,0.8941673072644322,1.5257268
Junb,False,4571,2.357142857142857,24.769585253456217,14322,4571,True,1.4954234342245478,1.762445241747175,0.7148501
Lpcat2,False,1540,0.3979591836734694,74.65437788018433,2418,1540,True,0.434373996307946,0.9955725312483327,1.0657641
Mt1,False,476,0.17692560895325873,92.16589861751152,1075,476,True,0.12321228815612385,1.251966039242284,2.7823455
Herpud1,False,1889,0.5967741935483871,68.91046741277155,3626,1889,True,0.4937213420984476,2.1246360351691265,4.3455977
Cpne2,False,997,0.2350230414746544,83.59117840684661,1428,997,True,0.287476536261362,0.9809426202361607,1.8304888
Cdh5,False,100,0.025839368005266622,98.35418038183015,157,100,True,0.028768471974970115,0.9343888754394298,1.6669883
Tppp3,False,611,0.3612574061882818,89.94404213298223,2195,611,True,0.2756959748408244,1.980964961262311,5.34265
Gm5914,False,499,0.09364713627386438,91.78736010533245,569,499,True,0.11748346068166421,0.6071395207898173,0.5176614
Dpep2,False,757,0.24522712310730743,87.54114549045424,1490,757,True,0.23776792792592413,1.2348812908005582,2.7223425
Ddx28,False,797,0.15569453587886767,86.8828176431863,946,797,True,0.19074316597224342,0.7745810167669412,1.1057298
Cdh1,False,83,0.01761026991441738,98.63396971691903,107,83,True,0.019937760803760914,0.6192703662658458,0.5602659
Nfat5,False,855,0.15964450296247532,85.92824226464779,970,855,True,0.19092902299916623,0.6128141769736678,0.5375913
Zfhx3,False,253,0.048880842659644506,95.83607636603028,297,253,True,0.05617352868308246,0.6912886200511469,0.8132
Txnl4b,False,357,0.06237656352863726,94.12442396313364,379,357,True,0.08237667250269684,0.659217755400386,0.70056444
Hp,False,3932,5.77402896642528,35.286372613561554,35083,3932,True,2.1876149090015766,3.021966827258693,1.061493
Zfp1,False,365,0.06500987491770902,93.99275839368005,395,365,True,0.0850098862366912,0.6032831771572131,0.5041176
Maf,False,662,0.5347267939433838,89.1046741277156,3249,662,True,0.33564717213294215,1.9828177600983035,3.9336276
Plcg2,False,987,0.23008558262014484,83.75576036866359,1398,987,True,0.2157889414003104,0.6411256858124955,0.6370236
Osgin1,False,651,0.13018433179723501,89.28571428571429,791,651,True,0.18505618283599232,0.8986718482989221,1.5415471
Crispld2,False,532,0.11487820934825543,91.24423963133641,698,532,True,0.16057751662839292,0.973775058657753,1.8053157
A130014A01Rik,False,470,0.08607636603028308,92.2646477946017,523,470,True,0.1081265383387744,0.6455995603945972,0.65273625
6430548M08Rik,False,696,0.14351547070441079,88.54509545753785,872,696,True,0.15764013858061207,0.6598450575252667,0.7027676
Irf8,False,1832,1.2998683344305464,69.84858459512837,7898,1832,True,0.8768143666251111,2.8353550042387288,4.2071457
Fbxo31,False,657,0.11767610269914418,89.1869651086241,715,657,True,0.15329954510288055,0.6115180379923835,0.5330391
Klhdc4,False,1296,0.2847267939433838,78.67017774851877,1730,1296,True,0.3144154552165865,0.8501082682496816,0.6432028
Gm20406,False,427,0.08426596445029624,92.97235023041475,512,427,True,0.13013912533880118,0.9449174213132503,1.7039654
Cbfa2t3,False,594,0.17873601053324556,90.2238314680711,1086,594,True,0.15030817750306563,0.8718672735436622,1.4474072
Tubb3,False,88,0.018104015799868336,98.55167873601053,110,88,True,0.020822104233385545,0.7631230088339345,1.0654883
Gm26759,False,79,0.0162936142198815,98.69980250164582,99,79,True,0.020366439581749628,0.7090981412194329,0.8757485
Itgb1,False,1676,0.5062541145490455,72.41606319947334,3076,1676,True,0.4158130554431891,1.013447842415873,1.1176903
Dnase1l3,False,210,0.07537853851217907,96.54377880184332,458,210,True,0.056874539906256585,1.240820453803047,2.7432013
Pxk,False,1013,0.19815668202764977,83.32784726793943,1204,1013,True,0.23296712797879512,0.6823854386630969,0.7819313
Prkcd,False,2043,0.7157669519420672,66.37590520079,4349,2043,True,0.5373111088044501,0.811299630377985,0.530467
Gnl3,False,1111,0.2602040816326531,81.71494404213297,1581,1111,True,0.2679721628419749,0.7858115514369439,1.1451724
Ear2,False,410,0.16754443712969058,93.25213956550363,1018,410,True,0.13717034492215177,1.5705878012330237,3.9013715
Ptger2,False,167,0.029295589203423306,97.25148123765635,178,167,True,0.0379059895455465,0.6513767100381457,0.6730261
Txndc16,False,545,0.10006583278472679,91.03028308097433,608,545,True,0.1202988250380907,0.6551831609324057,0.68639463
Cdkn3,False,215,0.09150757077024359,96.46148782093482,556,215,True,0.042508873198415155,0.6380581569998237,0.6262502
Lgals3,False,3786,5.2987162606978275,37.68926925608953,32195,3786,True,1.8239886253211193,2.3311947273964813,1.5136611
Ktn1,False,998,0.20276497695852536,83.5747202106649,1232,998,True,0.2248449686542176,0.6433512094378097,0.6448398
Tep1,False,912,0.271889400921659,84.99012508229097,1652,912,True,0.21092458863779326,0.681466152926913,0.7787027
Rnase6,False,1239,0.6339697169190257,79.60829493087557,3852,1239,True,0.536784809142575,2.154203529199601,4.4314885
Rpgrip1,False,1673,0.4254443712969059,72.46543778801843,2585,1673,True,0.4106600812915089,0.8952569454559901,0.7743558
Gm43647,False,67,0.013166556945358789,98.8973008558262,80,67,True,0.021439858362560456,1.0206748789585929,1.9700319
Cebpe,False,349,0.2032587228439763,94.25608953258723,1235,349,True,0.11111362672667519,1.3234737822370186,3.0334866
Ltb4r1,False,1420,0.5340684660961159,76.62936142198815,3245,1420,True,0.48063840143434194,1.2569651053788944,1.8250873
Cma1,False,16,0.010039499670836076,99.73666886109282,61,16,True,0.017459921362647495,2.641491994175152,7.662476
Ctsg,False,38,0.050362080315997364,99.37458854509545,306,38,True,0.013440609400579973,2.0679348229767633,5.6480956
Gzmb,False,369,0.20523370638578012,93.92692560895325,1247,369,True,0.23956764477772377,3.016519251065782,8.979603
Phf11b,False,2273,0.7162606978275181,62.59052007899935,4352,2273,True,0.576425874736538,0.9523954729713547,0.94033843
Phf11d,False,707,0.16606319947333772,88.36405529953917,1009,707,True,0.14737616200363599,0.6580848508462763,0.6965856
Phf11c,False,1044,0.23173140223831468,82.81764318630678,1408,1044,True,0.24644956926329442,0.6812714892764874,0.778019
Amer2,False,80,0.013989466754443713,98.68334430546412,85,80,True,0.020358464006822376,0.678898314844264,0.7696842
Arl11,False,531,0.11240947992100066,91.2606978275181,683,531,True,0.11712053210989938,0.6870259754404188,0.7982292
Ctsb,False,3695,3.922152732060566,39.18696510862409,23831,3695,True,1.5302234417694065,2.7165133723807067,1.94231
Blk,False,381,0.09578670177748519,93.72942725477287,582,381,True,0.13060138969503,1.144381386395506,2.4044993
Msra,False,1372,0.3089203423304806,77.41935483870968,1877,1372,True,0.34605806664013095,0.8238385788371639,0.56689155
Gm4285,False,121,0.020901909150757077,98.00855826201447,127,121,True,0.031597912991004395,0.7277090515283675,0.94111156
Tsc22d1,False,364,0.1367676102699144,94.00921658986175,831,364,True,0.14394705610738812,1.6412077330679302,4.1493945
Rgcc,False,574,0.17149440421329823,90.55299539170507,1042,574,True,0.16468261415303048,1.090378808237889,2.2148378
Tbc1d4,False,168,0.036701777485187624,97.23502304147466,223,168,True,0.041449153319447575,0.9555325162367142,1.7412465
Kctd12,False,1768,0.4730085582620145,70.90190915075706,2874,1768,True,0.4455277018925995,0.8206114407399913,0.557517
Irg1,False,806,0.21807109940750494,86.73469387755102,1325,806,True,0.3006325438457119,1.2915858782563487,2.9214938
Spry2,False,138,0.02880184331797235,97.72876892692561,175,138,True,0.03989793462876659,0.9936651406132176,1.8751714
Cldn10,False,136,0.026168531928900594,97.761685319289,159,136,True,0.03549820856004796,0.7660319597593047,1.0757048
Dnajc3,False,2316,0.7152732060566162,61.88281764318631,4346,2316,True,0.5536032224294022,1.101044653424035,1.3721516
Gpr183,False,1341,0.3495720868992758,77.92955892034233,2124,1341,True,0.3702086650705442,1.027780787363104,1.1593263
Gm26870,False,215,0.04739960500329164,96.46148782093482,288,215,True,0.06566735111300125,1.3613913761168481,3.1666565
Casp1,False,1127,0.29048716260697827,81.4516129032258,1765,1127,True,0.259188589359,0.6472887090876834,0.6586687
Casp4,False,927,0.19651086240947993,84.7432521395655,1194,927,True,0.22861987302005227,0.8324027654696825,1.3088046
Dync2h1,False,70,0.01184990125082291,98.84792626728111,72,70,True,0.013078962234629657,0.6165940856619272,0.5508666
Mmp8,False,1877,1.7235023041474655,69.10796576695193,10472,1877,True,1.2104340144083574,2.69768779412289,2.6929152
Izumo1r,False,525,0.17330480579328505,91.3594470046083,1053,525,True,0.21521655725599403,1.995778687071681,5.394677
Icam1,False,1000,0.2401250822909809,83.54180381830152,1459,1000,True,0.22757796341359612,0.7360609445253917,0.97044414
S1pr5,False,109,0.023206056616194865,98.20605661619487,141,109,True,0.02856506095779386,0.9070160138779403,1.5708525
Spc24,False,474,0.22432521395655036,92.19881500987492,1363,474,True,0.12192494907647282,0.8585968191918465,1.4008002
Rab3d,False,753,0.15997366688610928,87.60697827518104,972,753,True,0.16361196487544588,0.6111509535638643,0.5317499
Acp5,False,3298,1.2871955233706385,45.72086899275839,7821,3298,True,0.8985751438376393,1.0443493667655335,0.52889276
9530077C05Rik,False,54,0.009216589861751152,99.11125740618829,56,54,True,0.01295193288677856,0.6097723715180087,0.52690816
Eepd1,False,196,0.04328505595786702,96.7741935483871,263,196,True,0.04877780716719085,0.7471612019887272,1.0094291
Tirap,False,549,0.10023041474654378,90.96445029624753,609,549,True,0.12451087136145877,0.6208949775596271,0.5659717
Ddx25,False,56,0.009874917709019092,99.07834101382488,60,56,True,0.01879112339949504,0.9140101836255567,1.5954165
Slc37a2,False,205,0.03620803159973667,96.62606978275181,220,205,True,0.04192771631858665,0.6217981275234591,0.56914365
Nrgn,False,53,0.01826859776168532,99.12771560236997,111,53,True,0.02290597689636815,1.6385857444500105,4.140186
Crtam,False,584,0.12425938117182357,90.38841342988808,755,584,True,0.1372764701388396,0.6833769034947847,0.7854134
Usp2,False,85,0.014976958525345621,98.60105332455564,91,85,True,0.017747027422252704,0.6578292266485057,0.69568783
H2afx,False,1432,0.532587228439763,76.43186306780777,3236,1432,True,0.36090964707713485,0.9981486605078631,1.0732476
Cxcr5,False,520,0.10681369321922317,91.4417379855168,649,520,True,0.1401682307849892,0.8597201034104887,1.4047453
Cd3g,False,3623,3.135121790651745,40.37195523370638,19049,3623,True,1.6153587823403954,1.704702781538249,0.6658759
Mpzl3,False,296,0.05365371955233706,95.12837393021725,326,296,True,0.07759490107035018,0.7814161244417355,1.1297352
Amica1,False,1721,0.4764647794601712,71.6754443712969,2895,1721,True,0.4921591281579618,1.0685024738808022,1.2776194
BC049352,False,79,0.014154048716260697,98.69980250164582,86,79,True,0.016527622110943795,0.7057715050740558,0.8640651
Il10ra,False,1198,0.2697498354180382,80.28308097432522,1639,1198,True,0.26510197988649437,0.607470347969454,0.51882327
Nxpe4,False,433,0.12475312705727452,92.87360105332456,758,433,True,0.08897297299659929,0.6458118190206141,0.6534817
Rexo2,False,2692,0.9759710335747203,55.69453587886768,5930,2692,True,0.690055023638793,1.3194865750169245,1.093952
Il18,False,524,0.16705069124423963,91.37590520079,1015,524,True,0.13348419024078592,1.0545703992810638,2.0890758
Pou2af1,False,654,0.1979921000658328,89.23633969716919,1203,654,True,0.23038143720320253,1.3715710569377033,3.2024083
Dmxl2,False,395,0.07373271889400922,93.4990125082291,448,395,True,0.09930920208302461,0.7318671297698327,0.95571506
Cib2,False,493,0.1012179065174457,91.88610928242265,615,493,True,0.12058428933585046,0.720709583845514,0.9165289
Tspan3,False,616,0.13396971691902568,89.86175115207374,814,616,True,0.13274117730261872,0.7291658290729465,0.9462279
Sema7a,False,82,0.015470704410796577,98.65042791310073,94,82,True,0.01813014708435593,0.6362242446432962,0.6198093
Pml,False,1089,0.24226464779460172,82.07702435813034,1472,1089,True,0.248549710937794,0.7259696377833839,0.9350026
Adpgk,False,1003,0.3344305464121132,83.49242922975641,2032,1003,True,0.27830999233045645,1.048178362180541,2.0666263
Paqr5,False,109,0.029624753127057275,98.20605661619487,180,109,True,0.032788070271757355,0.9172105625258661,1.6066566
Calml4,False,177,0.05085582620144832,97.08689927583937,309,177,True,0.03553611410226831,0.712558508580211,0.8879016
Dennd4a,False,804,0.1553653719552337,86.76761026991441,944,804,True,0.18829940271219592,0.6805218926380558,0.77538633
2810417H13Rik,False,553,0.8349242922975642,90.89861751152074,5073,553,True,0.346636112727426,2.215805747521972,4.610438
Car12,False,83,0.015141540487162607,98.63396971691903,92,83,True,0.017911565129490683,0.681304427291738,0.7781347
Aph1c,False,502,0.10697827518104015,91.73798551678736,650,502,True,0.10527682438330752,0.6650317824069785,0.7209838
Rora,False,162,0.03439763001974983,97.33377221856485,209,162,True,0.04680294827596424,1.0836405463111514,2.1911724
Anxa2,False,3674,3.442067149440421,39.532587228439766,20914,3674,True,1.6641447996055696,2.1015721356177948,1.2029299
Myo1e,False,188,0.03571428571428571,96.90585911784069,217,188,True,0.050032101609807644,0.7402321514760107,0.9850937
Ccnb2,False,342,0.21494404213298224,94.37129690585911,1306,342,True,0.11040680738775695,1.264094639313714,2.824942
Aqp9,False,314,0.05497037524687294,94.83212639894667,334,314,True,0.0818861808177662,0.7321831425163755,0.95682496
Ccpg1,False,1757,0.42083607636603027,71.08294930875576,2557,1757,True,0.47465068594992843,0.9552874624814819,0.9487394
Rab27a,False,1252,0.2532916392363397,79.3943383805135,1539,1252,True,0.284669631632018,0.6669062809048464,0.7275672
Myo6,False,77,0.013989466754443713,98.73271889400922,85,77,True,0.01880645814135549,0.6829359812535812,0.78386486
Hmgn3,False,342,0.0814680710994075,94.37129690585911,495,342,True,0.07635061463073027,0.6940224690413909,0.82280153
Bcl2a1d,False,510,0.17462146148782093,91.60631994733377,1061,510,True,0.14456834828887954,1.3179579955187681,3.0141149
